id,severity,registry,repository,tag,labels,first_seen_at,remediated_at
CVE-2017-0630,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26627,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-31081,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52593,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-1705,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-19070,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52598,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2021-3864,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-4133,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-27664,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-1010024,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-5678,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-39191,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-19882,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2016-2781,low,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52604,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2011-4116,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26590,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52585,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-23039,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-12379,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-23307,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-27943,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-0563,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-0543,critical,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26461,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-6535,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52435,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26596,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-6129,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-24864,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-1962,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-7042,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-4641,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-19378,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2008-4609,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-28746,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2016-10723,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-41724,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2007-3719,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-16229,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2010-0928,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2022-2880,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2019-1010023,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-24784,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-52618,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26629,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-31486,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2014-9892,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-24857,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2023-29400,high,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26601,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2024-26600,unknown,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2020-14304,medium,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
CVE-2010-4563,negligible,docker.io,redis,latest,docker-official,1711138296.9881856,1711141267.5889437
