id,severity,registry,repository,tag,labels,first_seen_at,remediated_at
CVE-2023-0464,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-2124,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-3037,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-35938,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2020-19190,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-4752,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-29491,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-7207,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-20284,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-3733,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-26604,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2019-13751,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-4806,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-50868,high,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2018-20002,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-0778,high,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-3872,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-3236,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-40217,high,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-40304,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-2946,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2020-35495,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-0361,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2018-1000879,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-46828,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-2222,unknown,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-42694,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-48624,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-36084,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-3352,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-22898,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2020-12762,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-47629,high,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-45322,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-0433,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-45960,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-2980,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-23990,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-5455,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-4735,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-42574,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-22576,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-3487,unknown,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-4039,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-33930,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2019-9075,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-2206,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-2183,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-46218,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2020-19188,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-20232,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-4751,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2018-20651,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-3421,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2018-18484,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2024-28757,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-0391,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-4293,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-0288,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2018-19932,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2024-22667,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-48237,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-20305,high,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-3200,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-25214,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-50387,high,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-32206,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2018-19217,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-47008,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-4450,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-28321,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2020-35525,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2018-6872,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-23841,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-39537,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-3219,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2018-20839,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-1897,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-0049,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-36191,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2018-20671,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-4122,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-3341,high,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-4156,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-3737,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-3817,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-1720,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-48706,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-43618,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-0359,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-2923,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-29824,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-45061,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-48564,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-0392,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-2345,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2018-25032,high,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2020-24736,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2020-35493,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-28484,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-24329,high,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2019-8906,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2020-19186,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-3712,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-2286,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-1785,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-2097,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2018-1000654,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2019-14250,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-4192,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2018-18700,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-35939,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-1264,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2019-9071,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-22823,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2024-0727,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2018-1121,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-25314,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-4781,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-3426,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-22946,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2021-3520,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-50495,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-2953,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-3235,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2023-27534,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-0413,medium,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-43552,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-40674,high,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2018-18607,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-2208,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
CVE-2022-2285,low,docker.io,centos,latest,docker-official,1711138341.9373162,1711141278.2424324
